id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1274803124255907840,https://twitter.com/traumadmo/status/1274803124255907840,Listen up everyone... if we don't get this virus under control schools will not open this fall. Are you prepared for that possibility? Think hard about that. On this Father's Day... #WearAMask for every parent whose summer break has already been too long.,traumadmo,2020-06-21 20:35:24+00:00,,,#WearAMask,8,35,,pos,listen up everyone... if we don't get this virus under control schools will not open this fall. are you prepared for that possibility? think hard about that. on this father's day...   for every parent whose summer break has already been too long.
1274798681993048064,https://twitter.com/_jenncrowe/status/1274798681993048064,Unfortunately this was in Reno and not Vegas and even more unfortunate this BS is all too common. #standwithworkers #wearamask ,_jenncrowe,2020-06-21 20:17:45+00:00,,,#standwithworkers #wearamask,14,25,,pos,unfortunately this was in reno and not vegas and even more unfortunate this bs is all too common. #standwithworkers   
1274797137327525889,https://twitter.com/DomDiFurio/status/1274797137327525889,It’s not a political debate nor is it encroaching on your freedom any more than seatbelt laws do. #WearAMask ,DomDiFurio,2020-06-21 20:11:36+00:00,startelegram,,#WearAMask,4,47,,pos,it’s not a political debate nor is it encroaching on your freedom any more than seatbelt laws do.   
1274779157436796930,https://twitter.com/stlsportsmed/status/1274779157436796930,My father's day wish......that people would wear masks when out in stores at church or in other large groups. Think of your dad and grandfathers.....would you want them to catch COVID-19? Would you miss them if they weren't so lucky battling the virus? #WearAMask,stlsportsmed,2020-06-21 19:00:10+00:00,,,#WearAMask,3,25,,pos,my father's day wish......that people would wear masks when out in stores at church or in other large groups. think of your dad and grandfathers.....would you want them to catch covid-19? would you miss them if they weren't so lucky battling the virus?  
1274777043834671104,https://twitter.com/KGreenMD/status/1274777043834671104,False. I’ve been wearing masks continuously on 8-10 hour shifts for the past 4 months. I haven’t gotten pneumonia. Or CO2 poisoning. Politicians need to leave the science to us doctors and scientists. #WearAMask,KGreenMD,2020-06-21 18:51:46+00:00,votejessi2020,,#WearAMask,3,94,,pos,false. i’ve been wearing masks continuously on 8-10 hour shifts for the past 4 months. i haven’t gotten pneumonia. or co2 poisoning. politicians need to leave the science to us doctors and scientists.  
1274742838052433923,https://twitter.com/portarican_RT/status/1274742838052433923,The governor failed the state of #Florida but the PEOPLE that choose to act like a reopening means you no lo longer need to practice #SocialDistancing or #WearAMask are also to blame. When they ignore the vulnerability of others they deprive them of THEIR right to LIFE.,portarican_RT,2020-06-21 16:35:50+00:00,lizlibra1009,,#Florida #SocialDistancing #WearAMask,8,35,,pos,the governor failed the state of #florida but the people that choose to act like a reopening means you no lo longer need to practice #socialdistancing or   are also to blame. when they ignore the vulnerability of others they deprive them of their right to life.
1274740156621299712,https://twitter.com/cmc435/status/1274740156621299712,Could you ever have ever imagined such a corrupt administration as we have in the White House today? #resist #VoteBidenToSaveAmerica #WearAMask,cmc435,2020-06-21 16:25:11+00:00,,,#resist #VoteBidenToSaveAmerica #WearAMask,11,51,,pos,could you ever have ever imagined such a corrupt administration as we have in the white house today? #resist #votebidentosaveamerica  
1274721691692752897,https://twitter.com/gretchenbaer/status/1274721691692752897,I’m part of the #Bisbee #WearAMask campaign. ,gretchenbaer,2020-06-21 15:11:49+00:00,,,#Bisbee #WearAMask,8,34,,pos,i’m part of the #bisbee   campaign. 
1274704239428866048,https://twitter.com/AnastaciaMusic/status/1274704239428866048,We don’t know all the answers to Covid 19! Prayers to @RealDLHughley #WearAMask #StaySafeStayHealthy,AnastaciaMusic,2020-06-21 14:02:28+00:00,RealDLHughley,@RealDLHughley,#WearAMask #StaySafeStayHealthy,8,83,,pos,we don’t know all the answers to covid 19! prayers to @realdlhughley   #staysafestayhealthy
1274691328824217608,https://twitter.com/slackerdrummer/status/1274691328824217608,#FathersDay PSA: If you wear glasses and have been required to wear a mask due to #COVID19 you may be entitled to condensation. #DadJoke Seriously though. #WearAMask and #SaveLives,slackerdrummer,2020-06-21 13:11:10+00:00,,,#FathersDay #COVID19 #DadJoke #WearAMask #SaveLives,6,106,,pos,#fathersday psa: if you wear glasses and have been required to wear a mask due to #covid19 you may be entitled to condensation. #dadjoke seriously though.   and #savelives
1274690629499596800,https://twitter.com/IBD_Afzali/status/1274690629499596800,So let me get this right: If we do less colonoscopies and diagnostic tests for #IBD.... then I've found the Cure to IBD (oh and colon cancer) yes? #ScienceMatters #Thisisourlane #ifightformypatients #COVIDIOTS #WearAMask @charlie_lees @DrsMeena,IBD_Afzali,2020-06-21 13:08:23+00:00,Acyn,@charlie_lees @DrsMeena,#IBD #ScienceMatters #Thisisourlane #ifightformypatients #COVIDIOTS #WearAMask,4,40,,pos,so let me get this right: if we do less colonoscopies and diagnostic tests for #ibd.... then i've found the cure to ibd (oh and colon cancer) yes? #sciencematters #thisisourlane #ifightformypatients #covidiots   @charlie_lees @drsmeena
1274687307841486849,https://twitter.com/BruceBourgoine/status/1274687307841486849,Really who’s actually the one being rude here? #resist #voteblue #mepolitics #SocialDistancing #WearAMask ,BruceBourgoine,2020-06-21 12:55:11+00:00,,,#resist #voteblue #mepolitics #SocialDistancing #WearAMask,6,29,,pos,really who’s actually the one being rude here? #resist #voteblue #mepolitics #socialdistancing   
1274668577392594949,https://twitter.com/AngelsOfMrR/status/1274668577392594949,Day 88 of let's drink a Coffee/Tea/... together -Day Relaxing #YouAreNotAlone #randomhearts #stayconnected #staysafe #wearamask #washyourhands #angelsofkeanureeves @AngelsOfMrKCR #KeanuReeves #GardHollinger #archmotorcycles @Archmoco @ArchmocoUK,AngelsOfMrR,2020-06-21 11:40:45+00:00,,@AngelsOfMrKCR @Archmoco @ArchmocoUK,#YouAreNotAlone #randomhearts #stayconnected #staysafe #wearamask #washyourhands #washyourhands #angelsofkeanureeves #KeanuReeves #GardHollinger #archmotorcycles,8,73,,pos,day 88 of let's drink a coffee/tea/... together -day relaxing #youarenotalone #randomhearts #stayconnected #staysafe   #washyourhands #angelsofkeanureeves @angelsofmrkcr #keanureeves #gardhollinger #archmotorcycles @archmoco @archmocouk
1274657589041774598,https://twitter.com/Adele_Sneddon/status/1274657589041774598,A lot of people are totally missing the point of masks. They stop you passing it on if you’re asymptomatic. Protect your fellow humans FFS! #WearAMask,Adele_Sneddon,2020-06-21 10:57:05+00:00,KathyBurke,,#WearAMask,9,149,,pos,a lot of people are totally missing the point of masks. they stop you passing it on if you’re asymptomatic. protect your fellow humans ffs!  
1274536107145748482,https://twitter.com/TheMomoftheHour/status/1274536107145748482,Any store that doesn't have their staff wearing masks doesn't get my business. I won't shop somewhere that obviously doesn't care about my safety. Just left @sobeys because they obviously don't respect their staff or customers. #WearAMask,TheMomoftheHour,2020-06-21 02:54:22+00:00,,@sobeys,#WearAMask,15,62,,pos,any store that doesn't have their staff wearing masks doesn't get my business. i won't shop somewhere that obviously doesn't care about my safety. just left @sobeys because they obviously don't respect their staff or customers.  
1274535900488359936,https://twitter.com/emilypitek/status/1274535900488359936,Automatic seafood one of my favorite restaurants in bham....had a staff member test positive for covid. They told the public AND are shutting down to make sure ppl stay SAFE. THANK YOU AUTOMATIC. You’ll get all my money when safe again. #WearAMask ,emilypitek,2020-06-21 02:53:33+00:00,,,#WearAMask,0,29,,pos,automatic seafood one of my favorite restaurants in bham....had a staff member test positive for covid. they told the public and are shutting down to make sure ppl stay safe. thank you automatic. you’ll get all my money when safe again.   
1274533022230970368,https://twitter.com/ErinLeibowitz/status/1274533022230970368,You can't tell but I'm smiling under here ! It was a gorgeous Saturday here in CO and I had a lovely day tinkering in the garden before walking Maggie in my new zebra mask ! #StayAtHome #WearAMask #netcancer #highrisk,ErinLeibowitz,2020-06-21 02:42:06+00:00,,,#StayAtHome #StayAtHome #WearAMask #netcancer #highrisk,0,18,,pos,you can't tell but i'm smiling under here ! it was a gorgeous saturday here in co and i had a lovely day tinkering in the garden before walking maggie in my new zebra mask ! #stayathome   #netcancer #highrisk
1274528028929019905,https://twitter.com/EricaYCarr/status/1274528028929019905,So far we’ve survived 100% of our worst days. We’re doing great P.S. #WearAMask ,EricaYCarr,2020-06-21 02:22:16+00:00,,,#WearAMask,0,17,,pos,so far we’ve survived 100% of our worst days. we’re doing great p.s.   
1274523459981377536,https://twitter.com/morethanmySLE/status/1274523459981377536,FACT CHECK: Trump is backing a GOP federal lawsuit in Supreme Court to dissolve protections for 135M Americans w/pre-existing conditions. #COVID19 is NOW a pre-existing condition &amp; not encouraging people to #WearAMask at his rally he's RISKING their lives. Trump does NOT care! ,morethanmySLE,2020-06-21 02:04:07+00:00,atrupar,,#COVID19 #WearAMask,70,102,,pos,fact check: trump is backing a gop federal lawsuit in supreme court to dissolve protections for 135m americans w/pre-existing conditions. #covid19 is now a pre-existing condition &amp; not encouraging people to   at his rally he's risking their lives. trump does not care! 
1274522524114718721,https://twitter.com/JonRoss_Music/status/1274522524114718721,Credit where it’s due apparently Zoomers reserves tickets to #TulsaTrumpRally to make him look bad but really all of you who did that may have saved many lives. #COVID19 #WearAMask,JonRoss_Music,2020-06-21 02:00:23+00:00,,,#TulsaTrumpRally #COVID19 #WearAMask,2,6,,pos,credit where it’s due apparently zoomers reserves tickets to #tulsatrumprally to make him look bad but really all of you who did that may have saved many lives. #covid19  
1274518573944377346,https://twitter.com/popspeach/status/1274518573944377346,Until there’s a vaccine wear a f*cking mask! #WearAMask #PublicHealth,popspeach,2020-06-21 01:44:42+00:00,,,#WearAMask #PublicHealth,4,29,,pos,until there’s a vaccine wear a f*cking mask!   #publichealth
1274518105549611010,https://twitter.com/DowBruce/status/1274518105549611010,Hey #Toronto!!! #NYC has their numbers under control. OURS ARE NOT! Why?!?! Everyone there is wearing a #mask!!! #WearAMask #maskupCanada,DowBruce,2020-06-21 01:42:50+00:00,,,#Toronto #NYC #mask #WearAMask #maskupCanada,3,36,,pos,hey #toronto!!! #nyc has their numbers under control. ours are not! why?!?! everyone there is wearing a #mask!!!   #maskupcanada
1274516969924947968,https://twitter.com/American4Love/status/1274516969924947968,Well that’s a first... Thank You Oklahoma. #WearAMask ,American4Love,2020-06-21 01:38:19+00:00,Yamiche,,#WearAMask,3,40,,pos,well that’s a first... thank you oklahoma.   
1274516703150399488,https://twitter.com/ChefTelmo/status/1274516703150399488,And that boys & girls is how the corona virus travels. #WearAMask ,ChefTelmo,2020-06-21 01:37:16+00:00,janemarielynch,,#WearAMask,2,8,,pos,and that boys & girls is how the corona virus travels.   
1274513941062979585,https://twitter.com/t7_linda/status/1274513941062979585,#cleanyourmask is JUST as important a message as #wearamask 3 hours maximum. Then fresh mask if needed. If cloth mask used wash every day in hot water. Bacteria collects quickly in moist environments &amp; a dirty mask will make you very sick #cleanyourmask,t7_linda,2020-06-21 01:26:17+00:00,,,#cleanyourmask #wearamask #cleanyourmask,5,12,,pos,#cleanyourmask is just as important a message as   3 hours maximum. then fresh mask if needed. if cloth mask used wash every day in hot water. bacteria collects quickly in moist environments &amp; a dirty mask will make you very sick #cleanyourmask
1274505340890107905,https://twitter.com/LancelotLinkSpy/status/1274505340890107905,Don't play #CovidIdiotRoulette #WearAMask! ,LancelotLinkSpy,2020-06-21 00:52:07+00:00,LancelotLinkSpy,,#CovidIdiotRoulette #WearAMask,9,14,,pos,don't play #covididiotroulette  ! 
1274504924215287810,https://twitter.com/LancelotLinkSpy/status/1274504924215287810,Wake up SC! Just because @henrymcmaster has his head in the sand doesn't mean it is safe to be out w/o protection! Henry sold us out to the restaurant/hospitality industry &amp; opened SC up too early without any contingencies in place. #WearAMask ,LancelotLinkSpy,2020-06-21 00:50:27+00:00,JoeCunninghamSC,@henrymcmaster,#WearAMask,9,19,,pos,wake up sc! just because @henrymcmaster has his head in the sand doesn't mean it is safe to be out w/o protection! henry sold us out to the restaurant/hospitality industry &amp; opened sc up too early without any contingencies in place.   
1274501530566213637,https://twitter.com/NHBugBusterDoc/status/1274501530566213637,Just a reminder Niagara Peeps... The Vid still lurks amongst us! Let’s all enjoy the reopening & be safe at the same time. #PhysicalDistancing #washyourhands #WearAMask #gettestsmart,NHBugBusterDoc,2020-06-21 00:36:58+00:00,,,#PhysicalDistancing #washyourhands #washyourhands #WearAMask #gettestsmart,0,19,,pos,just a reminder niagara peeps... the vid still lurks amongst us! let’s all enjoy the reopening & be safe at the same time. #physicaldistancing #washyourhands   #gettestsmart
1274500075293679618,https://twitter.com/MaryCushmanMD/status/1274500075293679618,Rain in NY. Wish we’d get some here. #Vermont #WearAMask ,MaryCushmanMD,2020-06-21 00:31:11+00:00,,,#Vermont #WearAMask,2,16,,pos,rain in ny. wish we’d get some here. #vermont   
1274498077014007811,https://twitter.com/punkrockgirl68/status/1274498077014007811,Found this on the FB with no credit given. Pretty accurate! #WearAMask #COVID19 #gamer,punkrockgirl68,2020-06-21 00:23:15+00:00,,,#WearAMask #COVID19 #gamer,7,23,,pos,found this on the fb with no credit given. pretty accurate!   #covid19 #gamer
1274497270139047936,https://twitter.com/CityofWeston/status/1274497270139047936,Face Mask Editorial: Florida is Facing a Critical Moment in Battle Against COVID-19 | Wael K. Barsoum MD | CEO and President Cleveland Clinic Florida @CleveClinicFL #WestonFL #COVID19 #WearAMask https://www.westonfl.org/Home/Components/News/News/578/18?backlist=%2fhome,CityofWeston,2020-06-21 00:20:02+00:00,,@CleveClinicFL,#WestonFL #COVID19 #WearAMask,10,10,,pos,face mask editorial: florida is facing a critical moment in battle against covid-19 | wael k. barsoum md | ceo and president cleveland clinic florida @cleveclinicfl #westonfl #covid19   https://www.westonfl.org/home/components/news/news/578/18?backlist=%2fhome
1274496156295286784,https://twitter.com/RevChuckCurrie/status/1274496156295286784,Number of hours before Donald Trump starts rage Tweeting at Brad Parscale...321... #TrumpRally #TrumpRally2020 #WearAMask ,RevChuckCurrie,2020-06-21 00:15:37+00:00,SawyerHackett,,#TrumpRally #TrumpRally2020 #WearAMask,3,9,,pos,number of hours before donald trump starts rage tweeting at brad parscale...321... #trumprally #trumprally2020   
1274495298291798016,https://twitter.com/MisterHoonLee/status/1274495298291798016,Maybe it's his complete inability to accept responsibility for anything negative that (makes him a terrible leader) resulted in low turnout #Covid19 #WearAMask #TulsaTrumpRally,MisterHoonLee,2020-06-21 00:12:12+00:00,,,#Covid19 #WearAMask #TulsaTrumpRally,2,15,,pos,maybe it's his complete inability to accept responsibility for anything negative that (makes him a terrible leader) resulted in low turnout #covid19   #tulsatrumprally
1274493841152724994,https://twitter.com/mikesatz/status/1274493841152724994,I’ve had to go to several stores over the last 2 days. 10% of the people are wearing masks with 2 of the places I went to having only one person - me - wearing a mask. I have good masks - KN95 ones which offer a little more protection but come on folks! #WearAMask,mikesatz,2020-06-21 00:06:25+00:00,,,#WearAMask,1,16,,pos,i’ve had to go to several stores over the last 2 days. 10% of the people are wearing masks with 2 of the places i went to having only one person - me - wearing a mask. i have good masks - kn95 ones which offer a little more protection but come on folks!  
1274492274760544256,https://twitter.com/PrasFrancis/status/1274492274760544256,Black & brown Americans are more likely to work essential jobs to contract Covid19 and to be among the hospitalized and the dead. You may be under the illusion that you can live your life free from us but the pandemic lays bare our future is shared #BlackLivesMatter #WearAMask,PrasFrancis,2020-06-21 00:00:11+00:00,,,#BlackLivesMatter #BlackLivesMatter #WearAMask,5,20,,pos,black & brown americans are more likely to work essential jobs to contract covid19 and to be among the hospitalized and the dead. you may be under the illusion that you can live your life free from us but the pandemic lays bare our future is shared #blacklivesmatter  
