id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1255891784057499654,https://twitter.com/citizensurgeon/status/1255891784057499654,There is no excuse for not wearing a mask if you want this to go away WEAR A MASK if you want to protect your neighbors WEAR A MASK if you love your community WEAR A MASK #COVID19 #WearAMask #WeAreInThisTogether,citizensurgeon,2020-04-30 16:08:29+00:00,,,#COVID19 #WearAMask #WeAreInThisTogether,4,15,,pos,there is no excuse for not wearing a mask if you want this to go away wear a mask if you want to protect your neighbors wear a mask if you love your community wear a mask #covid19   #weareinthistogether
1255880768225603585,https://twitter.com/ChaseThomas89/status/1255880768225603585,Hopefully all Utahns can adopt this mindset as things begin to open tomorrow. Please #WearAMask #utpol,ChaseThomas89,2020-04-30 15:24:42+00:00,,,#WearAMask #utpol,5,13,,pos,hopefully all utahns can adopt this mindset as things begin to open tomorrow. please   #utpol
1255872390992666626,https://twitter.com/USACEHQ/status/1255872390992666626,Face coverings can slow the spread of #COVID19. #WearAMAsk #WashYourHands,USACEHQ,2020-04-30 14:51:25+00:00,,,#COVID19 #WearAMAsk #WashYourHands #WashYourHands,9,18,,pos,face coverings can slow the spread of #covid19.   #washyourhands
1255864104578887681,https://twitter.com/SuzyCuse/status/1255864104578887681,I wear a mask in public not for myself but for YOU. I want you to know that I could be asymptomatic and pass the virus on to others. It's not all about me and my comfort. If we could ALL live with that consideration this world would be a much better place. #WearAMask,SuzyCuse,2020-04-30 14:18:30+00:00,SecondLady,,#WearAMask,3,45,,pos,i wear a mask in public not for myself but for you. i want you to know that i could be asymptomatic and pass the virus on to others. it's not all about me and my comfort. if we could all live with that consideration this world would be a much better place.  
1255716659832160256,https://twitter.com/SDG2030/status/1255716659832160256,Indigenous women in Brazil are selling face masks to survive the pandemic #BeatCOVID19 #WearAMask @TerriHansen @KAKA @JoaoMoutinho @oatila @drdineshias @PattyArquette @AidanRGallagher @GlobalLF @JMunozActor @Samynemir @RoArquette @gdfuego @blais_louise,SDG2030,2020-04-30 04:32:36+00:00,,@TerriHansen @KAKA @JoaoMoutinho @oatila @drdineshias @PattyArquette @AidanRGallagher @GlobalLF @JMunozActor @Samynemir @RoArquette @blais_louise,#BeatCOVID19 #WearAMask,10,20,,pos,indigenous women in brazil are selling face masks to survive the pandemic #beatcovid19   @terrihansen @kaka @joaomoutinho @oatila @drdineshias @pattyarquette @aidanrgallagher @globallf @jmunozactor @samynemir @roarquette @gdfuego @blais_louise
1255694851590455301,https://twitter.com/HennesseyChad/status/1255694851590455301,In case you need an example of why you should wear a mask because the scientific reasons are too hard to understand... #MikePence #WearAMask ,HennesseyChad,2020-04-30 03:05:56+00:00,FireInMyTum,,#MikePence #WearAMask,7,27,,pos,in case you need an example of why you should wear a mask because the scientific reasons are too hard to understand... #mikepence   
1255692644182708224,https://twitter.com/olivier_patti/status/1255692644182708224,Arizona is now 10th in the nation with over 7000 COVID_19 cases...Reports saying we could still peak till May 22nd..!! So please ARIZONA #StayHomeSaveLives #WearAMask ,olivier_patti,2020-04-30 02:57:10+00:00,PulseRadioAZ,,#StayHomeSaveLives #WearAMask,8,19,,pos,arizona is now 10th in the nation with over 7000 covid_19 cases...reports saying we could still peak till may 22nd..!! so please arizona #stayhomesavelives   
1255664720616534018,https://twitter.com/FireInMyTum/status/1255664720616534018,This is probably my favorite infographic in the last month. #COVID19 #WearAMask ,FireInMyTum,2020-04-30 01:06:13+00:00,,,#COVID19 #WearAMask,35,102,,pos,this is probably my favorite infographic in the last month. #covid19   
1255651944930201602,https://twitter.com/nschlagheck1/status/1255651944930201602,A mask must be regarded as a sign of respect. I do it for you you do it for me (and your folks at home). #WearAMask #WearAMaskOhio,nschlagheck1,2020-04-30 00:15:27+00:00,SassyKadiK,,#WearAMask #WearAMaskOhio,9,32,,pos,a mask must be regarded as a sign of respect. i do it for you you do it for me (and your folks at home).    ohio
1255649150693265410,https://twitter.com/mommamia1217/status/1255649150693265410,PSA: Wearing a mask with your nose sticking out is equally as senseless as wearing a condom with the tip cut off. #TheMoreYouKnow #WearAMask #StayHome #COVID19,mommamia1217,2020-04-30 00:04:21+00:00,,,#TheMoreYouKnow #WearAMask #StayHome #StayHome #COVID19,114,298,,pos,psa: wearing a mask with your nose sticking out is equally as senseless as wearing a condom with the tip cut off. #themoreyouknow   #stayhome #covid19
1255978150531444737,https://twitter.com/planecrashpod/status/1255978150531444737,Podcasting the safe way. New episode coming soon! #StayHome #WearAMask ,planecrashpod,2020-04-30 21:51:40+00:00,,,#StayHome #StayHome #WearAMask,0,17,,pos,podcasting the safe way. new episode coming soon! #stayhome   
1255946330435977223,https://twitter.com/terrelonge2016/status/1255946330435977223,A message from the National Youth Parliament of Jamaica. #BeaGoodSoldier #MirrorDiResponsibility #TanaYuYard #WearAMask #Jamaica #COVID19 #coronavirus,terrelonge2016,2020-04-30 19:45:14+00:00,,,#BeaGoodSoldier #MirrorDiResponsibility #TanaYuYard #WearAMask #Jamaica #COVID19 #coronavirus,5,16,,pos,a message from the national youth parliament of jamaica. #beagoodsoldier #mirrordiresponsibility #tanayuyard   #jamaica #covid19 #coronavirus
1255923908206891009,https://twitter.com/davidfcastle1/status/1255923908206891009,This would be me lol #mask #wearamask #LaughterInLockdown,davidfcastle1,2020-04-30 18:16:08+00:00,,,#mask #wearamask #LaughterInLockdown,2,6,,pos,this would be me lol #mask   #laughterinlockdown
1255922124398657536,https://twitter.com/julieerindesign/status/1255922124398657536,#Masks are available - and already selling! - in my #redbubble store! #Blue and #Gold #Mandala #Pattern #faceMask https://buff.ly/3f8XLpN Plus get 15% off with my #promocode RBC-B15FWS6E #myrbthing #findyourthing #wearamask ,julieerindesign,2020-04-30 18:09:03+00:00,,,#Masks #redbubble #Blue #Gold #Mandala #Pattern #faceMask #promocode #myrbthing #findyourthing #wearamask,4,16,,pos,#masks are available - and already selling! - in my #redbubble store! #blue and #gold #mandala #pattern #facemask https://buff.ly/3f8xlpn plus get 15% off with my #promocode rbc-b15fws6e #myrbthing #findyourthing   
1255914696617521152,https://twitter.com/whoisvaibhav/status/1255914696617521152,Why wearing a mask by everyone works. Very cool analogy (via @ryanvaughan) #WearAMask #MaskUp,whoisvaibhav,2020-04-30 17:39:32+00:00,,@ryanvaughan,#WearAMask #MaskUp,3,9,,pos,why wearing a mask by everyone works. very cool analogy (via @ryanvaughan)   #maskup
1255913376586387460,https://twitter.com/bobablueheeler/status/1255913376586387460,This is for the humans who don’t want to wear a facemask & also enjoy peeing on things/people: #COVIDー19 #coronavirus #WearAMask #dontpeeonme,bobablueheeler,2020-04-30 17:34:17+00:00,,,#COVID #coronavirus #WearAMask #dontpeeonme,2,12,,pos,this is for the humans who don’t want to wear a facemask & also enjoy peeing on things/people: #covidー19 #coronavirus   #dontpeeonme
1255911939441557505,https://twitter.com/BebeBuellBand/status/1255911939441557505,My sweet Lola Belle #lolabellethepug presiding over her kingdom on this beautiful Nashville day... #staysafe #wearamask #bebebuell @Oak Hill Nashville Tennessee https://www.instagram.com/p/B_nQfEanyxJ/?igshid=8nmfilpi9ck2,BebeBuellBand,2020-04-30 17:28:34+00:00,,,#lolabellethepug #staysafe #wearamask #bebebuell,2,10,,pos,my sweet lola belle #lolabellethepug presiding over her kingdom on this beautiful nashville day... #staysafe   #bebebuell @oak hill nashville tennessee https://www.instagram.com/p/b_nqfeanyxj/?igshid=8nmfilpi9ck2
1255909392656011264,https://twitter.com/resistcompany/status/1255909392656011264,No one should have to fight this pandemic from a cell guarded by hostile correctional officers #FreeRamsey #RamseyOrta @NYGovCuomo #FreeThemAll #Caravan #closethecamps #AbolishIce #NooneIsIllegalOnStolenLand #WearAMask #ReturnTheChildren #NoneOfUsAreFree #PoliticalPrisoners,resistcompany,2020-04-30 17:18:27+00:00,,@NYGovCuomo,#FreeRamsey #RamseyOrta #FreeThemAll #Caravan #closethecamps #AbolishIce #NooneIsIllegalOnStolenLand #WearAMask #ReturnTheChildren #NoneOfUsAreFree #PoliticalPrisoners,6,10,,pos,no one should have to fight this pandemic from a cell guarded by hostile correctional officers #freeramsey #ramseyorta @nygovcuomo #freethemall #caravan #closethecamps #abolishice #nooneisillegalonstolenland   #returnthechildren #noneofusarefree #politicalprisoners
1255900149584363520,https://twitter.com/PupWilshire/status/1255900149584363520,While this puppy likes water sports this shows us why face masks are so important! Or wear diapers #COVID19 #WearAMask #SocialDistanacing #Wellbeok,PupWilshire,2020-04-30 16:41:43+00:00,,,#COVID19 #WearAMask #SocialDistanacing #Wellbeok,2,23,,pos,while this puppy likes water sports this shows us why face masks are so important! or wear diapers #covid19   #socialdistanacing #wellbeok
1255889275557761030,https://twitter.com/nerdette/status/1255889275557761030,At first I thought this was a joke tweet. It is not a joke tweet. Trevor is a scientist. This thread is amazing. #stayhome #covid19 #WearAMask ,nerdette,2020-04-30 15:58:31+00:00,MakalMakal,,#stayhome #stayhome #covid19 #WearAMask,0,13,,pos,at first i thought this was a joke tweet. it is not a joke tweet. trevor is a scientist. this thread is amazing. #stayhome #covid19   
1255873088518066176,https://twitter.com/rwagnerful/status/1255873088518066176,I know the Aldi well enough in my neighborhood that I have my list made out in the sequence of the aisles. I’m goin in!!! #nobacktracking #shopping #WearAMask #aldi,rwagnerful,2020-04-30 14:54:11+00:00,,,#nobacktracking #shopping #WearAMask #aldi,0,14,,pos,i know the aldi well enough in my neighborhood that i have my list made out in the sequence of the aisles. i’m goin in!!! #nobacktracking #shopping   #aldi
1255868445649801217,https://twitter.com/spencerwriter/status/1255868445649801217,I wish @GovAbbott would let cities and towns do what they know they need to do to prevent the spread of COVID-19. #testing #wearamask #stayhome https://www.nbcnews.com/news/latino/mostly-latino-border-county-texas-has-winning-game-plan-tackle-n1195371 via @nbcnews,spencerwriter,2020-04-30 14:35:45+00:00,,@GovAbbott @NBCNews,#testing #wearamask #stayhome #stayhome,1,4,,pos,i wish @govabbott would let cities and towns do what they know they need to do to prevent the spread of covid-19. #testing   #stayhome https://www.nbcnews.com/news/latino/mostly-latino-border-county-texas-has-winning-game-plan-tackle-n1195371 via @nbcnews
1255865685080711170,https://twitter.com/ChouettePupuce/status/1255865685080711170,#ClaytonCardenas Holla #MayansFamily Good day to all !! Enjoy this quarantine moment to reflect on what is really important to you... #MayansFX #MayansMC #YouCanSaveLives #StayAtHome #StaySafe #WearaMask #WashYourHands,ChouettePupuce,2020-04-30 14:24:46+00:00,,,#ClaytonCardenas #MayansFamily #MayansFX #MayansMC #YouCanSaveLives #StayAtHome #StayAtHome #StaySafe #WearaMask #WashYourHands #WashYourHands,0,23,,pos,#claytoncardenas holla #mayansfamily good day to all !! enjoy this quarantine moment to reflect on what is really important to you... #mayansfx #mayansmc #youcansavelives #stayathome #staysafe   #washyourhands
1255865568378355715,https://twitter.com/KMSlencak/status/1255865568378355715,You are too close to me!!!@Just because states are re-opening #SocialDistance #WearAMask #StayHomeSaveLives,KMSlencak,2020-04-30 14:24:19+00:00,,,#SocialDistance #WearAMask #StayHomeSaveLives,1,4,,pos,you are too close to me!!!@just because states are re-opening #socialdistance   #stayhomesavelives
1255862626942402562,https://twitter.com/ReneeMarieHern2/status/1255862626942402562,to the cashier. The crowd behind me became agitated & a woman shouted out that I was blaspheming God by asking the store to correct the tape. I told her God gave me a brain and I use it. #ThinkForYourself #WearAMask #StayHome,ReneeMarieHern2,2020-04-30 14:12:37+00:00,,,#ThinkForYourself #WearAMask #StayHome #StayHome,2,10,,pos,to the cashier. the crowd behind me became agitated & a woman shouted out that i was blaspheming god by asking the store to correct the tape. i told her god gave me a brain and i use it. #thinkforyourself   #stayhome
1255817021456936961,https://twitter.com/shanebattye/status/1255817021456936961,Face mask theory is simple. #WearAMask @ErichSchulz thought u might like this ;),shanebattye,2020-04-30 11:11:24+00:00,,@ErichSchulz,#WearAMask,5,12,,pos,face mask theory is simple.   @erichschulz thought u might like this ;)
1255799332315545600,https://twitter.com/rosagilbert/status/1255799332315545600,I’m gonna have the dumbest tan line in a few weeks’ time #wearamask ,rosagilbert,2020-04-30 10:01:07+00:00,,,#wearamask,0,15,,pos,i’m gonna have the dumbest tan line in a few weeks’ time   
1255796289633226754,https://twitter.com/lmlodinow/status/1255796289633226754,Who’s that idiot in the middle without a mask violating Mayo Clinic's rules? I guess he knows that masks protect others from you more than vice versa...Shame on him! @VP #wearamask #Covid19 #Coronavirus,lmlodinow,2020-04-30 09:49:01+00:00,,@VP,#wearamask #Covid19 #Coronavirus,0,18,,pos,who’s that idiot in the middle without a mask violating mayo clinic's rules? i guess he knows that masks protect others from you more than vice versa...shame on him! @vp   #covid19 #coronavirus
1255674882102362113,https://twitter.com/EyeOfTheIdol/status/1255674882102362113,I have never heard of a better reason for wearing a face mask right now in public! Just don’t literally explain it to anyone this way. It’ll piss them off! #inners #Maddow #coronavirus #WearAMask ,EyeOfTheIdol,2020-04-30 01:46:35+00:00,,,#inners #Maddow #coronavirus #WearAMask,6,5,,pos,i have never heard of a better reason for wearing a face mask right now in public! just don’t literally explain it to anyone this way. it’ll piss them off! #inners #maddow #coronavirus   
1255661417992122368,https://twitter.com/michellegrace54/status/1255661417992122368,Now I get it!! #wearamask ,michellegrace54,2020-04-30 00:53:05+00:00,,,#wearamask,6,12,,pos,now i get it!!   
1255660937039790084,https://twitter.com/UntestedT/status/1255660937039790084,#Missouri it’s not just the budgets we all r if we don’t stay vigilant #WearAMask https://www.untestedtee.com,UntestedT,2020-04-30 00:51:11+00:00,,,#Missouri #WearAMask,0,0,,pos,#missouri it’s not just the budgets we all r if we don’t stay vigilant   https://www.untestedtee.com
1255660842722496513,https://twitter.com/LancerRockRadio/status/1255660842722496513,This kind of sums it up. #WearAMask ,LancerRockRadio,2020-04-30 00:50:48+00:00,,,#WearAMask,0,3,,pos,this kind of sums it up.   
1255659991232475136,https://twitter.com/RCavagnol/status/1255659991232475136,Great discussion today with ⁦@drpatesblog⁩ Samantha Birch ⁦@SaintAlsHealth⁩ and Gemma ⁦@KBSX915⁩. We need to be thoughtful as Boise starts to open businesses so our healthcare systems don’t get overwhelmed. #InThisTogether #WearAMask ,RCavagnol,2020-04-30 00:47:25+00:00,,@drpatesblog @SaintAlsHealth @KBSX915,#InThisTogether #WearAMask,1,6,,pos,great discussion today with ⁦@drpatesblog⁩ samantha birch ⁦@saintalshealth⁩ and gemma ⁦@kbsx915⁩. we need to be thoughtful as boise starts to open businesses so our healthcare systems don’t get overwhelmed. #inthistogether   
1255659431150395394,https://twitter.com/JJPlayAllDay1/status/1255659431150395394, THANK YOU ESSENTIAL WORKERS We are all going through it #globalpandemic #conoravirus #thankyouesstentialworkers #sixfeetapart #socialdistancing #wearamask #takecarebewellstaysafe #familytubers… https://www.instagram.com/p/B_ldpWtHTxD/?igshid=q31wewi4gurv,JJPlayAllDay1,2020-04-30 00:45:12+00:00,,,#globalpandemic #conoravirus #thankyouesstentialworkers #sixfeetapart #socialdistancing #wearamask #takecarebewellstaysafe #familytubers,0,0,,pos, thank you essential workers we are all going through it #globalpandemic #conoravirus #thankyouesstentialworkers #sixfeetapart #socialdistancing   #takecarebewellstaysafe #familytubers… https://www.instagram.com/p/b_ldpwthtxd/?igshid=q31wewi4gurv
1255658553836265473,https://twitter.com/UntestedT/status/1255658553836265473,@ShannonBream Dr Ian Lipkin just said on FOX NEWS what I’ve been sayin for two months now  test ..test ..test. Wish he would have told people to #wearamask http://untestedtee.com,UntestedT,2020-04-30 00:41:42+00:00,,@ShannonBream,#wearamask,0,0,,pos,@shannonbream dr ian lipkin just said on fox news what i’ve been sayin for two months now  test ..test ..test. wish he would have told people to   http://untestedtee.com
1255658452770267142,https://twitter.com/jumpymcg207/status/1255658452770267142,Stolen from Em Femmebolism and oh so appropriate #wearamask https://www.instagram.com/p/B_ldGILAOHk-eLeB9jkk4VUkTmrxtweCyE0gb00/?igshid=3ltgpks3tsol,jumpymcg207,2020-04-30 00:41:18+00:00,,,#wearamask,0,1,,pos,stolen from em femmebolism and oh so appropriate   https://www.instagram.com/p/b_ldgilaohk-eleb9jkk4vuktmrxtwecye0gb00/?igshid=3ltgpks3tsol
1255657921737666560,https://twitter.com/davewilt/status/1255657921737666560,Those cancelling #Costco memberships over new #WearAMask policy are cordially invited to join antivaxers at the back of the line for a future #coronavirusvaccine. Bonus more #toiletpaper for the rest of us.,davewilt,2020-04-30 00:39:12+00:00,,,#Costco #WearAMask #coronavirusvaccine #toiletpaper,0,5,,pos,those cancelling #costco memberships over new   policy are cordially invited to join antivaxers at the back of the line for a future #coronavirusvaccine. bonus more #toiletpaper for the rest of us.
1255657238691119105,https://twitter.com/HudlerElizabeth/status/1255657238691119105,Shock disbelief. May Pence Trump and their followers reap what they sow. Unfortunately they’re affecting all of us. #coronavirus #WearAMask #sciencematters,HudlerElizabeth,2020-04-30 00:36:29+00:00,cnni,,#coronavirus #WearAMask #sciencematters,0,0,,pos,shock disbelief. may pence trump and their followers reap what they sow. unfortunately they’re affecting all of us. #coronavirus   #sciencematters
1255656603274993665,https://twitter.com/LarrySchuler/status/1255656603274993665,You mean like #WearAMask? I'm ok with that. #KeepYourDistance,LarrySchuler,2020-04-30 00:33:57+00:00,Stellablue9,,#WearAMask #KeepYourDistance,0,0,,pos,you mean like  ? i'm ok with that. #keepyourdistance
1255655313182789632,https://twitter.com/Brockiesci/status/1255655313182789632,"The message is: “I’m protecting you you’re protecting me I can feel safe"" says Suki Xiao. #COVID19 #WearAMask ",Brockiesci,2020-04-30 00:28:50+00:00,NatGeo,,#COVID19 #WearAMask,0,1,,pos,"the message is: “i’m protecting you you’re protecting me i can feel safe"" says suki xiao. #covid19   "
1255652995221671936,https://twitter.com/Jamie_Borowski/status/1255652995221671936,Welp... I think this about sums it up... #WearAMask #CoverYourFace #DrAmyActonRight,Jamie_Borowski,2020-04-30 00:19:37+00:00,,,#WearAMask #CoverYourFace #CoverYourFace #DrAmyActonRight,0,4,,pos,welp... i think this about sums it up...   #coveryourface #dramyactonright
1255652539867049985,https://twitter.com/whoareyou7/status/1255652539867049985,Sorry Im at $GILD and couldn’t hear that. Music’s too loud. #remdesivir #remDESIvir #remdesivirgotmybaby #remdedivirmovedmahcheese 60000 unwitting Americans DEAD #StayHome #WearAMask #WashYourHands #TrumpLiesPeopleDie,whoareyou7,2020-04-30 00:17:49+00:00,AndyBiotech,,#remdesivir #remDESIvir #remdesivirgotmybaby #remdedivirmovedmahcheese #StayHome #StayHome #WearAMask #WashYourHands #WashYourHands #TrumpLiesPeopleDie,0,1,,pos,sorry im at $gild and couldn’t hear that. music’s too loud. #remdesivir #remdesivir #remdesivirgotmybaby #remdedivirmovedmahcheese 60000 unwitting americans dead #stayhome   #washyourhands #trumpliespeopledie
1255652100194758657,https://twitter.com/msjbe20a/status/1255652100194758657,Selfless #WearAMask ,msjbe20a,2020-04-30 00:16:04+00:00,,,#WearAMask,2,2,,pos,selfless   
1255651836037603328,https://twitter.com/rebeccazenefski/status/1255651836037603328,My sister-in-law told me about this stuff. Get it. It’s delicious. Consider yourself influenced. #Costco - #wearamask #orelse,rebeccazenefski,2020-04-30 00:15:01+00:00,,,#Costco #wearamask #orelse,0,4,,pos,my sister-in-law told me about this stuff. get it. it’s delicious. consider yourself influenced. #costco -   #orelse
1255651039530717184,https://twitter.com/HBAEagles/status/1255651039530717184,Good afternoon from Mrs. Wrobel's 8th Grade Homeroom! We are such fashionista's with our face masks. #covid19 #coronavirus #stayathome #wearamask #onlinelearning #distancelearning #hbalearns #ourlearningcontinues,HBAEagles,2020-04-30 00:11:51+00:00,,,#covid19 #coronavirus #stayathome #stayathome #wearamask #onlinelearning #distancelearning #hbalearns #ourlearningcontinues,0,0,,pos,good afternoon from mrs. wrobel's 8th grade homeroom! we are such fashionista's with our face masks. #covid19 #coronavirus #stayathome   #onlinelearning #distancelearning #hbalearns #ourlearningcontinues
1255650958425587712,https://twitter.com/cliterarybuff/status/1255650958425587712,Why you should wear facemasks...simplified. #WearAMask #COVID19,cliterarybuff,2020-04-30 00:11:32+00:00,,,#WearAMask #COVID19,0,0,,pos,why you should wear facemasks...simplified.   #covid19
1255650075436605440,https://twitter.com/EllenTift/status/1255650075436605440,A helpful illustration. #wearmasks #wearmasksavelives #wearamask https://www.instagram.com/p/B_lZZ1HhoZHyPBmlSRhYFTxsMjgLKGyq7nW3xo0/?igshid=jsms9a1qob3l,EllenTift,2020-04-30 00:08:01+00:00,,,#wearmasks #wearmasksavelives #wearamask,0,0,,pos,a helpful illustration. #wearmasks #wearmasksavelives   https://www.instagram.com/p/b_lzz1hhozhypbmlsrhyftxsmjglkgyq7nw3xo0/?igshid=jsms9a1qob3l
1255649632484499456,https://twitter.com/Artists4Chaos/status/1255649632484499456,Absolutely in fact it is encouraged. You are more apt to get the authorities called on you for not wearing a mask. #WearAMask #WashYourHands #StayHome,Artists4Chaos,2020-04-30 00:06:15+00:00,ChadLindberg,,#WearAMask #WashYourHands #WashYourHands #StayHome #StayHome,0,0,,pos,absolutely in fact it is encouraged. you are more apt to get the authorities called on you for not wearing a mask.   #washyourhands #stayhome
1255649018601811968,https://twitter.com/robertssister1/status/1255649018601811968,Here you go @VP @Mike_Pence. Hope this helps. #COVID19 #caregiving #wearamask ,robertssister1,2020-04-30 00:03:49+00:00,gingerbouvier1,@VP @Mike_Pence,#COVID19 #caregiving #wearamask,0,2,,pos,here you go @vp @mike_pence. hope this helps. #covid19 #caregiving   
1255648270543663104,https://twitter.com/MegMckeown13/status/1255648270543663104,Ignore the trolls. You have sense and it's refreshing. Tested or not this thing has an incubation period of 2 weeks. #WEARAMASK @kirstiealley ,MegMckeown13,2020-04-30 00:00:51+00:00,kirstiealley,@kirstiealley,#WEARAMASK,0,0,,pos,ignore the trolls. you have sense and it's refreshing. tested or not this thing has an incubation period of 2 weeks.   @kirstiealley 
