id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1288080051733434371,https://twitter.com/BrownEyedWarden/status/1288080051733434371,#Nomask NO WAY! Step up and say no! ,BrownEyedWarden,2020-07-28 11:53:10+00:00,KarenKFolques,,#Nomask,2,2,,neg,  no way! step up and say no! 
1288074515696816135,https://twitter.com/TrueBLB/status/1288074515696816135,He sums it up well! I’ve seen the light! #nomask #control #comunism #canada #covidlies #moneyfear #99percentrecovery #fuckthisshit pic.twitter.com/Su41QwUsro,TrueBLB,2020-07-28 11:31:10+00:00,,,#nomask #control #comunism #canada #covidlies #moneyfear #99percentrecovery #fuckthisshit,1,7,,neg,he sums it up well! i’ve seen the light!   #control #comunism #canada #covidlies #moneyfear #99percentrecovery #fuckthisshit pic.twitter.com/su41qwusro
1288054783627218945,https://twitter.com/ToiJack/status/1288054783627218945,Sneezing Without Mask ! #coimbatore #sneezing #nomask #covid19 #coronatimes #wearamask #PM #NaMoWatching,ToiJack,2020-07-28 10:12:45+00:00,,,#coimbatore #sneezing #nomask #covid19 #coronatimes #wearamask #PM #NaMoWatching,2,8,,neg,sneezing without mask ! #coimbatore #sneezing   #covid19 #coronatimes #wearamask #pm #namowatching
1288014563519201281,https://twitter.com/BreesAnna/status/1288014563519201281,What must this be doing to brands and reputation? #mask #NoMask ,BreesAnna,2020-07-28 07:32:56+00:00,BreesAnna,,#mask #NoMask,7,31,,neg,what must this be doing to brands and reputation? #mask   
1287997339479822337,https://twitter.com/ThisIsMadness5/status/1287997339479822337,Funny how if you read any health and immunity related article or book from before 2020 they talk of vitamins exercise nutrition and sleep to avoid viruses and all we hear in 2020 is #socialdistancing #facemasks gloves and fear... #nomask #facecoverings #facemask #covid19,ThisIsMadness5,2020-07-28 06:24:30+00:00,,,#socialdistancing #facemasks #nomask #facecoverings #facemask #covid19,32,63,,neg,funny how if you read any health and immunity related article or book from before 2020 they talk of vitamins exercise nutrition and sleep to avoid viruses and all we hear in 2020 is #socialdistancing #facemasks gloves and fear...   #facecoverings #facemask #covid19
1287994861799563264,https://twitter.com/canadiandrea4/status/1287994861799563264,Since the government bases all decisions on polls. Please vote way down at bottom of page. #NoMask #Scamdemic #Plandemic #COVIDHoax https://atlantic.ctvnews.ca/mobile/,canadiandrea4,2020-07-28 06:14:39+00:00,,,#NoMask #Scamdemic #Plandemic #COVIDHoax,4,3,,neg,since the government bases all decisions on polls. please vote way down at bottom of page.   #scamdemic #plandemic #covidhoax https://atlantic.ctvnews.ca/mobile/
1287955640309121025,https://twitter.com/MsDianaFrances/status/1287955640309121025,Would someone please tell #Fauci that? I’m with Tony #NoMask #Hydroxychloroquineworks,MsDianaFrances,2020-07-28 03:38:48+00:00,MollyJongFast,,#Fauci #NoMask #Hydroxychloroquineworks,23,46,,neg,would someone please tell #fauci that? i’m with tony   #hydroxychloroquineworks
1287953137815478279,https://twitter.com/SixQ2Q2Q/status/1287953137815478279,DON'T BE AFFRAID. #NOMASK #NOMANDATEDVACCINES #NOLOCKDOWNS,SixQ2Q2Q,2020-07-28 03:28:51+00:00,FYouTrumpHaters,,#NOMASK #NOMANDATEDVACCINES #NOLOCKDOWNS,4,20,,neg,don't be affraid.   #nomandatedvaccines #nolockdowns
1287928567200964616,https://twitter.com/TrueBLB/status/1287928567200964616,Keep telling me I’m full of Shit! Doctor after doctor says no masks no vaccine there is better but sure keep covering up and follow politicians enforcing bullshit #covid #survivalrate #usa #canada #notakiller #cure #novaccine #nomask #covid pic.twitter.com/fALsI1uTHJ,TrueBLB,2020-07-28 01:51:13+00:00,,,#covid #survivalrate #usa #canada #notakiller #cure #novaccine #nomask #covid,13,37,,neg,keep telling me i’m full of shit! doctor after doctor says no masks no vaccine there is better but sure keep covering up and follow politicians enforcing bullshit #covid #survivalrate #usa #canada #notakiller #cure #novaccine   #covid pic.twitter.com/falsi1uthj
1288250360079949824,https://twitter.com/B3arArms/status/1288250360079949824,@GrrrGraphics you are like the clean version of Isaac Mendez! Crazy! #LookingGlass #ProdictiveAnalytics #NoVaccines #TryAndMakeMe #NoMask ,B3arArms,2020-07-28 23:09:55+00:00,BardsFM,@GrrrGraphics,#LookingGlass #ProdictiveAnalytics #NoVaccines #TryAndMakeMe #NoMask,1,1,,neg,@grrrgraphics you are like the clean version of isaac mendez! crazy! #lookingglass #prodictiveanalytics #novaccines #tryandmakeme   
1288210839556616192,https://twitter.com/NYMobdoll/status/1288210839556616192,"Everytime @GovSisolak or any state ""leader"" speaks about mask BS. Everyone just say ""I'm Reclaiming My Time"" no response means we are correct and don't need one. Following Demonrat playbook. #NoMask #NoMaskNV #ShoveyourMaskNV",NYMobdoll,2020-07-28 20:32:52+00:00,,@GovSisolak,#NoMask #NoMaskNV #ShoveyourMaskNV,2,5,,neg,"everytime @govsisolak or any state ""leader"" speaks about mask bs. everyone just say ""i'm reclaiming my time"" no response means we are correct and don't need one. following demonrat playbook.    nv #shoveyourmasknv"
1288195902411362304,https://twitter.com/JasonSmall1916/status/1288195902411362304,They should set aside hours for people who want to wear them and let the rest of us just get on living normal lives again. This virus has a 99 % recovery rate #NoMask,JasonSmall1916,2020-07-28 19:33:31+00:00,BBCTalkback,,#NoMask,0,10,,neg,they should set aside hours for people who want to wear them and let the rest of us just get on living normal lives again. this virus has a 99 % recovery rate  
1288185767534243842,https://twitter.com/Bapesta95/status/1288185767534243842,went to Morrison for shopping today didnt wear a silly face nappy! #facemask #facemasks #facenappy #nomask #nomasks #nomaskselfie #mask #masks,Bapesta95,2020-07-28 18:53:14+00:00,,,#facemask #facemasks #facenappy #nomask #nomasks #nomaskselfie #mask #masks,0,7,,neg,went to morrison for shopping today didnt wear a silly face nappy! #facemask #facemasks #facenappy    s  selfie #mask #masks
1288159988544950276,https://twitter.com/EnglishAndProu3/status/1288159988544950276,Just been morrisons again. #NoMask Offered a mask on the way in by staff said no thanks  and was left along. Pretty much everyone else wearing nappies. Although most either not covering nose or mouth. A few looks my way. But soon stopped when they saw my smile back. #NoMasks,EnglishAndProu3,2020-07-28 17:10:48+00:00,,,#NoMask #NoMasks,0,4,,neg,just been morrisons again.   offered a mask on the way in by staff said no thanks  and was left along. pretty much everyone else wearing nappies. although most either not covering nose or mouth. a few looks my way. but soon stopped when they saw my smile back.  s
1288153685315313664,https://twitter.com/Influxurus/status/1288153685315313664,"Here's a commission artwork I worked on for Evokan to go along with his new single ""Unmask Me"". Feel free to listen to it. #commission #Artist #drawing #illustration #digitalart #nomask #covid19 #hiphop #newmusic #authenticity https://www.youtube.com/watch?v=MGYFy2u7ufk&amp;feature=share",Influxurus,2020-07-28 16:45:45+00:00,,,#commission #Artist #drawing #illustration #digitalart #nomask #covid19 #hiphop #newmusic #authenticity,0,2,,neg,"here's a commission artwork i worked on for evokan to go along with his new single ""unmask me"". feel free to listen to it. #commission #artist #drawing #illustration #digitalart   #covid19 #hiphop #newmusic #authenticity https://www.youtube.com/watch?v=mgyfy2u7ufk&amp;feature=share"
1288140720306618369,https://twitter.com/GoldBaron08/status/1288140720306618369,"If you read ""Emerging Viruses"" by Dr. Leonard Horowitz you'll find he traces AIDS back to a #WHO request. Bio warfare has been waged against us for a while. This may be the latest attempt to depopulate the planet for easier control...? https://canadafreepress.com/article/depopulate-to-repopulate-an-ancient-formula-for-control #COVID19 #NoMask",GoldBaron08,2020-07-28 15:54:14+00:00,redheadedeagle2,,#WHO #COVID19 #NoMask,1,2,,neg,"if you read ""emerging viruses"" by dr. leonard horowitz you'll find he traces aids back to a #who request. bio warfare has been waged against us for a while. this may be the latest attempt to depopulate the planet for easier control...? https://canadafreepress.com/article/depopulate-to-repopulate-an-ancient-formula-for-control #covid19  "
1288137658439536645,https://twitter.com/EarlyMusicWorld/status/1288137658439536645,But we're not all going along to it. I was refused a blood test at my GP's this morning because I refused to don a mask #NoMask,EarlyMusicWorld,2020-07-28 15:42:04+00:00,LozzaFox,,#NoMask,0,2,,neg,but we're not all going along to it. i was refused a blood test at my gp's this morning because i refused to don a mask  
1288127709516767233,https://twitter.com/PhxWilliamD/status/1288127709516767233,Who is stupid enough not to wear a mask? It’s simple even here in PHX were it is about 110 degrees you can be an adult and wear a mask. If not stay the hell at home away from people trying not to get sick because of your stupidity. #NoMask you have NO rights to make others sick ,PhxWilliamD,2020-07-28 15:02:32+00:00,suspersists,,#NoMask,1,1,,neg,who is stupid enough not to wear a mask? it’s simple even here in phx were it is about 110 degrees you can be an adult and wear a mask. if not stay the hell at home away from people trying not to get sick because of your stupidity.   you have no rights to make others sick 
1288124143834021896,https://twitter.com/TRCan66839023/status/1288124143834021896,Where is your mask? THE ONE YOU MANDATED? #NoMask #endofyourpoliticalcareer #covidhoax #hydroxychroloquineWorks,TRCan66839023,2020-07-28 14:48:22+00:00,fordnation,,#NoMask #endofyourpoliticalcareer #covidhoax #hydroxychroloquineWorks,0,7,,neg,where is your mask? the one you mandated?   #endofyourpoliticalcareer #covidhoax #hydroxychroloquineworks
1288093572701523969,https://twitter.com/artilleryvoodoo/status/1288093572701523969,#Jesus didnt wear a #Mask and he was the son of God. Neither did Bhudda. So neither am I #NoMask,artilleryvoodoo,2020-07-28 12:46:54+00:00,,,#Jesus #Mask #NoMask,0,2,,neg,#jesus didnt wear a #mask and he was the son of god. neither did bhudda. so neither am i  
1288056261876101120,https://twitter.com/kbeanie93/status/1288056261876101120,"""...illustrates the degree to which governments the mainstream media and institutional propagandists can decide to operate in a science vacuum or select only incomplete science that serves their interests."" #KBF #COVID19 #COVID #NoMask #NoMasks",kbeanie93,2020-07-28 10:18:38+00:00,,,#KBF #COVID19 #COVID #NoMask #NoMasks,1,4,,neg,"""...illustrates the degree to which governments the mainstream media and institutional propagandists can decide to operate in a science vacuum or select only incomplete science that serves their interests."" #kbf #covid19 #covid    s"
1287981612953567233,https://twitter.com/eaglevine/status/1287981612953567233,#MaskUpWA Do you see what is happening while they hide the Cure.. @GovInslee @RichardGrenell - Why are you doing this Jay what is in it for YOU? #NoMASK #HydrochloriquineWorks #whitecoatsummit,eaglevine,2020-07-28 05:22:00+00:00,fleccas,@GovInslee @RichardGrenell,#MaskUpWA #NoMASK #HydrochloriquineWorks #whitecoatsummit,1,2,,neg,#maskupwa do you see what is happening while they hide the cure.. @govinslee @richardgrenell - why are you doing this jay what is in it for you?   #hydrochloriquineworks #whitecoatsummit
1287953573565927424,https://twitter.com/Loriaof/status/1287953573565927424,This dr is awesome! End the shutdown and mask recommendations now .@GovAbbott #NoMask #TRUMP2020Landside,Loriaof,2020-07-28 03:30:35+00:00,stella_immanuel,@GovAbbott,#NoMask #TRUMP2020Landside,0,3,,neg,this dr is awesome! end the shutdown and mask recommendations now .@govabbott   #trump2020landside
1287920717942620160,https://twitter.com/BrownEyedWarden/status/1287920717942620160,Op another one who can't mind their business. I will NOT be forced to do anything. Wake up you shouldn't either. #NoMask #NoSubmission #NONWO #NOCompliance #humanrightissue #healthissue #coividiots,BrownEyedWarden,2020-07-28 01:20:02+00:00,WaitAMi78743969,,#NoMask #NoSubmission #NONWO #NOCompliance #humanrightissue #healthissue #coividiots,1,1,,neg,op another one who can't mind their business. i will not be forced to do anything. wake up you shouldn't either.   #nosubmission #nonwo #nocompliance #humanrightissue #healthissue #coividiots
1287916671248805889,https://twitter.com/RedBarnPatriot_/status/1287916671248805889,No. #NoMask #DontBeASheep #Resist,RedBarnPatriot_,2020-07-28 01:03:57+00:00,GovTimWalz,,#NoMask #DontBeASheep #Resist,0,4,,neg,no.   #dontbeasheep #resist
1287913913644916736,https://twitter.com/ccunningham821/status/1287913913644916736,#nomask #Hydroxychloroquine #Hydroxychloroquineworks #FauciFraud It’s all a lie,ccunningham821,2020-07-28 00:52:59+00:00,,,#nomask #Hydroxychloroquine #Hydroxychloroquineworks #FauciFraud,0,0,,neg,  #hydroxychloroquine #hydroxychloroquineworks #faucifraud it’s all a lie
1287913862247981057,https://twitter.com/AnnMartin03/status/1287913862247981057,#NoMask,AnnMartin03,2020-07-28 00:52:47+00:00,DonaldJTrumpJr,,#NoMask,0,0,,neg, 
1287913720119570432,https://twitter.com/HuntyShadeFish/status/1287913720119570432,#HermanCain doesn't deserve a hospital bed.Who knows how many innocent ppl he infected w/his political #NoMask stand.He should've stayed TF home&amp;never been allowed 2 take resources away frm those who HAVE done their part 2 #StopTheSpread #NoMedicalTreatmentForPoliticalNoMaskers,HuntyShadeFish,2020-07-28 00:52:13+00:00,,,#HermanCain #NoMask #StopTheSpread #NoMedicalTreatmentForPoliticalNoMaskers,0,1,,neg,#hermancain doesn't deserve a hospital bed.who knows how many innocent ppl he infected w/his political   stand.he should've stayed tf home&amp;never been allowed 2 take resources away frm those who have done their part 2 #stopthespread #nomedicaltreatmentforpoliticalnomaskers
1287912668460978176,https://twitter.com/ccunningham821/status/1287912668460978176,#nomask #Plandemic2020 #COVID19 #Hydroxychloroquineworks #Hydroxychloroquine,ccunningham821,2020-07-28 00:48:03+00:00,,,#nomask #Plandemic2020 #COVID19 #Hydroxychloroquineworks #Hydroxychloroquine,0,0,,neg,  #plandemic2020 #covid19 #hydroxychloroquineworks #hydroxychloroquine
1287910769552756736,https://twitter.com/a_me513/status/1287910769552756736,Keep fighting patriots! Say no to the fear masks/muzzle. Say no to being a sheep. Research what is and what isn't. Stop listening to the media. God gave us logos. Lets use it more. #nomask #NoMaskMandates #NoMaskOnMe #NoVax #masksdontwork #lookatfacts #wakeup #QuestionEverything,a_me513,2020-07-28 00:40:30+00:00,,,#nomask #NoMaskMandates #NoMaskOnMe #NoVax #masksdontwork #lookatfacts #wakeup #QuestionEverything,0,1,,neg,keep fighting patriots! say no to the fear masks/muzzle. say no to being a sheep. research what is and what isn't. stop listening to the media. god gave us logos. lets use it more.    mandates  onme #novax #masksdontwork #lookatfacts #wakeup #questioneverything
1287910740674871302,https://twitter.com/AGG7/status/1287910740674871302,#CoronaTimo #CoronaFarsa #Genocidio #RebroteTimo #NoAlConfinamiento #NoAlNuevoOrdenMundial #NoAlBozal #NoALaMascarilla #NoALaVacuna #PolíticosAPrisión #SanitariosAsesinos #PeriodistasCobardes #Covid_19 #COVID19 #CovidHoax #NoMask #NoVaccine #BillGatesIsAPsychopath ,AGG7,2020-07-28 00:40:23+00:00,eleritzo,,#CoronaTimo #CoronaFarsa #Genocidio #RebroteTimo #NoAlConfinamiento #NoAlNuevoOrdenMundial #NoAlBozal #NoALaMascarilla #NoALaVacuna #Pol #SanitariosAsesinos #PeriodistasCobardes #Covid_19 #COVID19 #CovidHoax #NoMask #NoVaccine #BillGatesIsAPsychopath,0,0,,neg,#coronatimo #coronafarsa #genocidio #rebrotetimo #noalconfinamiento #noalnuevoordenmundial #noalbozal #noalamascarilla #noalavacuna #políticosaprisión #sanitariosasesinos #periodistascobardes #covid_19 #covid19 #covidhoax   #novaccine #billgatesisapsychopath 
1287907476600320001,https://twitter.com/ForcedAdoption1/status/1287907476600320001,#KAG #MAGA2020 #DigitalSoldiers #endthelockdown #NoMask #BillGatesVirus,ForcedAdoption1,2020-07-28 00:27:25+00:00,,,#KAG #MAGA2020 #DigitalSoldiers #endthelockdown #NoMask #BillGatesVirus,1,1,,neg,#kag #maga2020 #digitalsoldiers #endthelockdown   #billgatesvirus
1287907265417228288,https://twitter.com/ennismee/status/1287907265417228288,#NoMask #hippocrasy,ennismee,2020-07-28 00:26:34+00:00,AbbyGrossberg,,#NoMask #hippocrasy,0,0,,neg,  #hippocrasy
1287906717141880832,https://twitter.com/FromDarkToLigh8/status/1287906717141880832,@MayorGallego @KateWGallego @dougducey the truth is here the question is...how long are you going to ignore it? #NoMask #nomaskaz,FromDarkToLigh8,2020-07-28 00:24:24+00:00,X22Report,@MayorGallego @KateWGallego @dougducey,#NoMask #nomaskaz,0,0,,neg,@mayorgallego @katewgallego @dougducey the truth is here the question is...how long are you going to ignore it?    az
1287906562326093831,https://twitter.com/BrownEyedWarden/status/1287906562326093831,The baristas face when I told her I had a medical exemption @MontanasBBQ she was almost tempted to ask me to prove it. That wouldn’t have went well #nomask sorry I don’t breathe in CO2,BrownEyedWarden,2020-07-28 00:23:47+00:00,,@MontanasBBQ,#nomask,1,1,,neg,the baristas face when i told her i had a medical exemption @montanasbbq she was almost tempted to ask me to prove it. that wouldn’t have went well   sorry i don’t breathe in co2
1287906197807468548,https://twitter.com/BrownEyedWarden/status/1287906197807468548,hahaha currently waiting outside for my food @MontanasBBQ as I won’t wear a their manditory mask #nomask,BrownEyedWarden,2020-07-28 00:22:20+00:00,,@MontanasBBQ,#nomask,1,1,,neg,hahaha currently waiting outside for my food @montanasbbq as i won’t wear a their manditory mask  
1287901007523901440,https://twitter.com/eaglevine/status/1287901007523901440,#Hydroxychloroquine #Hydroxychloroquineworks #MaskUpWA Stop listening to Inslee - #WakeUpWashingtonState #NoMask ,eaglevine,2020-07-28 00:01:42+00:00,VincentCrypt46,,#Hydroxychloroquine #Hydroxychloroquineworks #MaskUpWA #WakeUpWashingtonState #NoMask,1,1,,neg,#hydroxychloroquine #hydroxychloroquineworks #maskupwa stop listening to inslee - #wakeupwashingtonstate   
