id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1250388048178589698,https://twitter.com/aaistvairport/status/1250388048178589698,We are proud of our #CoronaWarriors- the Housekeeping team of #SuratAirport continuously maintaining the highest level of cleanliness and sanitizing all the areas especially touchpoints. #IndiaFightsCorona #SocialDistance #WearAMask #MaintainHygiene,aaistvairport,2020-04-15 11:38:36+00:00,,,#CoronaWarriors #SuratAirport #IndiaFightsCorona #SocialDistance #WearAMask #MaintainHygiene,6,26,,pos,we are proud of our #coronawarriors- the housekeeping team of #suratairport continuously maintaining the highest level of cleanliness and sanitizing all the areas especially touchpoints. #indiafightscorona #socialdistance   #maintainhygiene
1250381721096220672,https://twitter.com/ADcpsouthdelhi/status/1250381721096220672,Never forget to wear a MASK just like great batsmen never forget to wear a Helmet! #StaySafe #WearAMask #TogetherWeWillDefeatCorona @DCPSouthDelhi @DelhiPolice @ImRaina,ADcpsouthdelhi,2020-04-15 11:13:27+00:00,,@DCPSouthDelhi @DelhiPolice @ImRaina,#StaySafe #WearAMask #TogetherWeWillDefeatCorona,89,1811,,pos,never forget to wear a mask just like great batsmen never forget to wear a helmet! #staysafe   #togetherwewilldefeatcorona @dcpsouthdelhi @delhipolice @imraina
1250345073826336768,https://twitter.com/MickMills/status/1250345073826336768,#DIYMasks SLOVAKIA (pop 5m): - 7th Mar = 1st case - 15th Mar = #Masks4All compulsory - as of 14th Apr = 835 cases / 𝗼𝗻𝗹𝘆 𝟮 𝗱𝗲𝗮𝘁𝗵𝘀 @dashford77 @HowardQuayleMHK @christhomasiom @allinson_alex @LawrieHooper @billshimmins #WearAMask #StaySafe,MickMills,2020-04-15 08:47:50+00:00,,@dashford77 @HowardQuayleMHK @christhomasiom @allinson_alex @LawrieHooper @billshimmins,#DIYMasks #Masks4All #WearAMask #StaySafe,8,9,,pos,#diymasks slovakia (pop 5m): - 7th mar = 1st case - 15th mar = #masks4all compulsory - as of 14th apr = 835 cases / 𝗼𝗻𝗹𝘆 𝟮 𝗱𝗲𝗮𝘁𝗵𝘀 @dashford77 @howardquaylemhk @christhomasiom @allinson_alex @lawriehooper @billshimmins   #staysafe
1250324083289362432,https://twitter.com/GSNAfrica/status/1250324083289362432,When taking public transport maintain good #hygiene and #WearAMask to remain safe. We're called upon to adhere to the @MOH_Kenya guidelines to avoid escalating the pandemic. #Luhya #TujipangeKablaTupangwe #KomeshaCorona #WeHealAsOne #DontGoViral,GSNAfrica,2020-04-15 07:24:26+00:00,,@MOH_Kenya,#hygiene #WearAMask #Luhya #TujipangeKablaTupangwe #KomeshaCorona #WeHealAsOne #DontGoViral,6,18,,pos,when taking public transport maintain good #hygiene and   to remain safe. we're called upon to adhere to the @moh_kenya guidelines to avoid escalating the pandemic. #luhya #tujipangekablatupangwe #komeshacorona #wehealasone #dontgoviral
1250320381811945473,https://twitter.com/SaiyamiKher/status/1250320381811945473,Lockdown 2.0. Let’s do this for us . #Lockdown #WearAMask ,SaiyamiKher,2020-04-15 07:09:43+00:00,,,#Lockdown #WearAMask,8,341,,pos,lockdown 2.0. let’s do this for us . #lockdown   
1250307486130700288,https://twitter.com/Drusamaali/status/1250307486130700288,Having a case in Male identified by flu clinic ignited many questions The ultimate answer is to limit contact #WearAMask #PhysicalDistancing #handwashing #CoughSneezEtiquettes #StayHomeStaysfae Don’t panicdon’t get scared May allah protect us all and save us all Aameen!,Drusamaali,2020-04-15 06:18:28+00:00,,,#WearAMask #PhysicalDistancing #handwashing #handwashing #CoughSneezEtiquettes #StayHomeStaysfae,9,12,,pos,having a case in male identified by flu clinic ignited many questions the ultimate answer is to limit contact   #physicaldistancing #handwashing #coughsneezetiquettes #stayhomestaysfae don’t panicdon’t get scared may allah protect us all and save us all aameen!
1250286174146424832,https://twitter.com/Bbl_Astrophyscs/status/1250286174146424832,AT LAST! Here's my pattern for knitting a #COVID19 face mask. (Since Twitter can't do PDFs I've posted it as images.) All you need is leftover sock yarn tiny needles (US 0 or 2mm) and the guts to try a heel turn. Enjoy! (Let me know if you have any problems.) #WearAMask ,Bbl_Astrophyscs,2020-04-15 04:53:47+00:00,,,#COVID19 #WearAMask,27,75,,pos,at last! here's my pattern for knitting a #covid19 face mask. (since twitter can't do pdfs i've posted it as images.) all you need is leftover sock yarn tiny needles (us 0 or 2mm) and the guts to try a heel turn. enjoy! (let me know if you have any problems.)   
1250284559226134529,https://twitter.com/SCVSHERIFF/status/1250284559226134529,Things to remember: #SocialDistancing #WashYourHands #WearAMask #9PMRoutine #DontCommitCrime,SCVSHERIFF,2020-04-15 04:47:22+00:00,,,#SocialDistancing #WashYourHands #WashYourHands #WearAMask #9PMRoutine #DontCommitCrime,5,32,,pos,things to remember: #socialdistancing #washyourhands   #9pmroutine #dontcommitcrime
1250254006800138243,https://twitter.com/ArvinderSoin/status/1250254006800138243,Avoid this. #WearAMask instead! ,ArvinderSoin,2020-04-15 02:45:58+00:00,,,#WearAMask,44,135,,pos,avoid this.   instead! 
1250538141414547456,https://twitter.com/LookUpSpeakUp/status/1250538141414547456,While not mandatory it's suggested you wear a facemask when riding public transit. Here's an easy way to make one without sewing — using items you probably have around your home. https://bit.ly/2Vhv6Ga #LookUpSpeakUp #FlattenTheCurve #StopTheSpread #CoronaVirus #WearAMask,LookUpSpeakUp,2020-04-15 21:35:01+00:00,,,#LookUpSpeakUp #FlattenTheCurve #StopTheSpread #CoronaVirus #WearAMask,4,5,,pos,while not mandatory it's suggested you wear a facemask when riding public transit. here's an easy way to make one without sewing — using items you probably have around your home. https://bit.ly/2vhv6ga #lookupspeakup #flattenthecurve #stopthespread #coronavirus  
1250508324728004608,https://twitter.com/WithTheBean/status/1250508324728004608,Look! What I jus got from @OalLifestyle! #TheBeanSays #WearAMask #StayHome #SaveLives,WithTheBean,2020-04-15 19:36:32+00:00,,@OalLifestyle,#TheBeanSays #WearAMask #StayHome #StayHome #SaveLives,1,16,,pos,look! what i jus got from @oallifestyle! #thebeansays   #stayhome #savelives
1250491755277037572,https://twitter.com/doctorshaib/status/1250491755277037572,Thank you Roy. It is very unfortunate at present we have no other means to conquer the #COVID19 #Coronavirus. No vaccines no medication. We cannot risk getting infected definitely not during the surge in the number of cases. #DontGetInfected. #DontInfectOthers #WearAMask,doctorshaib,2020-04-15 18:30:42+00:00,rvg20,,#COVID19 #Coronavirus #DontGetInfected #DontInfectOthers #WearAMask,1,4,,pos,thank you roy. it is very unfortunate at present we have no other means to conquer the #covid19 #coronavirus. no vaccines no medication. we cannot risk getting infected definitely not during the surge in the number of cases. #dontgetinfected. #dontinfectothers  
1250487450591473665,https://twitter.com/D23Rising/status/1250487450591473665,Follow the guidance on how to safely wear and store facial masks for maximum protection. #d23rising #staysafe #flattenthecurve #socialdistancing #wearamask @ExecSuptKWatts,D23Rising,2020-04-15 18:13:35+00:00,,@ExecSuptKWatts,#d23rising #staysafe #flattenthecurve #socialdistancing #wearamask,1,5,,pos,follow the guidance on how to safely wear and store facial masks for maximum protection. #d23rising #staysafe #flattenthecurve #socialdistancing   @execsuptkwatts
1250475031760490496,https://twitter.com/OLEHealth/status/1250475031760490496,"Let's work together to ""flatten the curve""! #wearamask #covid19 #napa #solano",OLEHealth,2020-04-15 17:24:14+00:00,,,#wearamask #covid19 #napa #solano,4,5,,pos,"let's work together to ""flatten the curve""!   #covid19 #napa #solano"
1250472519330652161,https://twitter.com/NYCShopGuide/status/1250472519330652161,Everyone is required to have a mask on in public setting! Starting Saturday in NY. It’s now a rule! Per @NYGovCuomo #COVID19 #WearAMask ,NYCShopGuide,2020-04-15 17:14:15+00:00,,@NYGovCuomo,#COVID19 #WearAMask,2,4,,pos,everyone is required to have a mask on in public setting! starting saturday in ny. it’s now a rule! per @nygovcuomo #covid19   
1250471279792185345,https://twitter.com/A4Ny14/status/1250471279792185345,#CoronaVirusUpdate * #CoronavirusNewYork * #CoronaVirusNYC * #WearAMask -- It's the Law !!! #coronavirus * #COVID19,A4Ny14,2020-04-15 17:09:20+00:00,,,#CoronaVirusUpdate #CoronavirusNewYork #CoronaVirusNYC #WearAMask #coronavirus #COVID19,4,7,,pos,#coronavirusupdate * #coronavirusnewyork * #coronavirusnyc *   -- it's the law !!! #coronavirus * #covid19
1250469371270627329,https://twitter.com/lilpup1969/status/1250469371270627329,Wellness Wednesday is all about Cleanliness & #COVID19 #WashYourHands #UseSanitizer #WearAMask protect yourself &amp; those around you! #livesafely,lilpup1969,2020-04-15 17:01:45+00:00,,,#COVID19 #WashYourHands #WashYourHands #UseSanitizer #WearAMask #livesafely,2,7,,pos,wellness wednesday is all about cleanliness & #covid19 #washyourhands #usesanitizer   protect yourself &amp; those around you! #livesafely
1250463632825221120,https://twitter.com/FrederickHealth/status/1250463632825221120,Wearing a mask doesn’t just help you it protects everyone. @CDC recommends that everyone #wearamask to help slow the spread of #COVID19. We are urging #FrederickMD to do the same &amp; we want to help by providing you w/a handy mask pattern to make your own: https://bit.ly/2z4AWmP,FrederickHealth,2020-04-15 16:38:57+00:00,,@cdc,#wearamask #COVID19 #FrederickMD,3,2,,pos,wearing a mask doesn’t just help you it protects everyone. @cdc recommends that everyone   to help slow the spread of #covid19. we are urging #frederickmd to do the same &amp; we want to help by providing you w/a handy mask pattern to make your own: https://bit.ly/2z4awmp
1250447841006202883,https://twitter.com/TallyPD/status/1250447841006202883,Thank you to FSU’s Professor Wang! He provided 50 individually wrapped surgical masks to our Criminal Investigation Bureau. We are very appreciative & will definitely put them to use. #thankful #wearamask #stayhomestaysafesavelives,TallyPD,2020-04-15 15:36:12+00:00,,,#thankful #thankful #wearamask #stayhomestaysafesavelives,3,29,,pos,thank you to fsu’s professor wang! he provided 50 individually wrapped surgical masks to our criminal investigation bureau. we are very appreciative & will definitely put them to use. #thankful   #stayhomestaysafesavelives
1250446169312026624,https://twitter.com/theprimpysheep/status/1250446169312026624,Mask up if you go out. It’s such a small thing to do but can help protect against community spread as recommended by the CDC. #maskon #WearAMask #healthtip #stayhome #shopsmall @JenniferBehr #StaySafeStayHome #StayAtHome #WereInThisTogether #FlattenTheCuve,theprimpysheep,2020-04-15 15:29:33+00:00,,@JenniferBehr,#maskon #WearAMask #healthtip #stayhome #stayhome #shopsmall #StaySafeStayHome #StayAtHome #StayAtHome #WereInThisTogether #FlattenTheCuve,1,2,,pos,mask up if you go out. it’s such a small thing to do but can help protect against community spread as recommended by the cdc. #maskon   #healthtip #stayhome #shopsmall @jenniferbehr #staysafestayhome #stayathome #wereinthistogether #flattenthecuve
1250434455249928192,https://twitter.com/2ITB_Buffalo/status/1250434455249928192,Trying out a new dress code at the home office #WearAMask #GoalieUnion,2ITB_Buffalo,2020-04-15 14:43:00+00:00,,,#WearAMask #GoalieUnion,1,5,,pos,trying out a new dress code at the home office   #goalieunion
1250381180899188737,https://twitter.com/dagupanpio/status/1250381180899188737,#BREAKING: A Dagupan City medical frontliner had tested positive for the Covid-19 virus while an 8-month-old baby girl was listed as a patient under investigation (PUI) after she died today April 15. #StaySafe #StayHome #WearAMask,dagupanpio,2020-04-15 11:11:19+00:00,,,#BREAKING #StaySafe #StayHome #StayHome #WearAMask,4,4,,pos,#breaking: a dagupan city medical frontliner had tested positive for the covid-19 virus while an 8-month-old baby girl was listed as a patient under investigation (pui) after she died today april 15. #staysafe #stayhome  
1250314684059643915,https://twitter.com/otemegift/status/1250314684059643915,@TokenPocket_TP WearAMask event is still live everyday 10 users who followed the rules are randomly selected to win 5usd yet to take part? Then do so now via the tweet below and you too can be a winner #COVID19 #WearAMask #cryptocurrency #eos #Blockchain,otemegift,2020-04-15 06:47:05+00:00,TokenPocket_TP,@TokenPocket_TP,#COVID19 #WearAMask #cryptocurrency #eos #Blockchain,5,11,,pos,@tokenpocket_tp wearamask event is still live everyday 10 users who followed the rules are randomly selected to win 5usd yet to take part? then do so now via the tweet below and you too can be a winner #covid19   #cryptocurrency #eos #blockchain
1250303650968137729,https://twitter.com/Drusamaali/status/1250303650968137729,All these days @HPA_MV was conducting tests in high probability casesimported cases &amp; Contacts of those a cases. Random testing should have been initiated last month in those a flu clinics were I have said there is no point of having a flu clinic without testing #WearAMask pls,Drusamaali,2020-04-15 06:03:14+00:00,ShixnaH,@HPA_MV,#WearAMask,1,5,,pos,all these days @hpa_mv was conducting tests in high probability casesimported cases &amp; contacts of those a cases. random testing should have been initiated last month in those a flu clinics were i have said there is no point of having a flu clinic without testing   pls
1250260150356570120,https://twitter.com/abc7kristensze/status/1250260150356570120,"""If you have COVID-19 and cough on someone from 8 inches away wearing a cotton mask will reduce the amount of virus you transmit to that person by 36 times and is even more effective than a surgical mask."" The math adds up. #WearAMask #Masks4All #Masks4AllChallenge #COVID19",abc7kristensze,2020-04-15 03:10:23+00:00,jeremyphoward,,#WearAMask #Masks4All #Masks4AllChallenge #COVID19,2,5,,pos,"""if you have covid-19 and cough on someone from 8 inches away wearing a cotton mask will reduce the amount of virus you transmit to that person by 36 times and is even more effective than a surgical mask."" the math adds up.   #masks4all #masks4allchallenge #covid19"
1250259414541631491,https://twitter.com/DorahManya/status/1250259414541631491,Good morning good people Unategea #SimbaAsubuhi WCW edition ukiwa wapi? http://www.radiosimba.co.ke 91.3 western 96.9 NorthRift #WearAMask @MOH_Kenya,DorahManya,2020-04-15 03:07:27+00:00,,@MOH_Kenya,#SimbaAsubuhi #WearAMask,7,14,,pos,good morning good people unategea #simbaasubuhi wcw edition ukiwa wapi? http://www.radiosimba.co.ke 91.3 western 96.9 northrift   @moh_kenya
1250255011193294848,https://twitter.com/taiskates/status/1250255011193294848,Musical tweet for he night Love this whole album by the multi talented @IAmCreeSummer #StreetFaerie See you all tomorrow ##GoodTrouble #StayTheFHome #WearAMask #WashYourHands #WeAreAllInThisTogether,taiskates,2020-04-15 02:49:57+00:00,,@IAmCreeSummer,#StreetFaerie #GoodTrouble #StayTheFHome #WearAMask #WashYourHands #WashYourHands #WeAreAllInThisTogether,2,7,,pos,musical tweet for he night love this whole album by the multi talented @iamcreesummer #streetfaerie see you all tomorrow ##goodtrouble #staythefhome   #washyourhands #weareallinthistogether
1250240805882789889,https://twitter.com/imani_dp/status/1250240805882789889,Was great to work with you in office today Peter. Working via whats app and zoom meetings is good but some planning requires face-to-face as matters become more serious #Leadership #Commitment #StaySafeJamaica #Covid19 #WearAMask #SaveLives,imani_dp,2020-04-15 01:53:31+00:00,JamaicaPNP,,#Leadership #Commitment #StaySafeJamaica #Covid19 #WearAMask #SaveLives,2,10,,pos,was great to work with you in office today peter. working via whats app and zoom meetings is good but some planning requires face-to-face as matters become more serious #leadership #commitment #staysafejamaica #covid19   #savelives
1250231892252581888,https://twitter.com/KrystensKitchen/status/1250231892252581888,WE'RE ALL IN THIS TOGETHER (separately) Went on a walk for the first time in awhile (was waiting for masks) and it felt so nice to get out of the house. xox virtual hugs to everyone mask -- @goldsheeptweets #maskon #WearAMask #WereAllInThisTogether #krystenskitchen,KrystensKitchen,2020-04-15 01:18:05+00:00,,@goldsheeptweets,#maskon #WearAMask #WereAllInThisTogether #krystenskitchen,0,7,,pos,we're all in this together (separately) went on a walk for the first time in awhile (was waiting for masks) and it felt so nice to get out of the house. xox virtual hugs to everyone mask -- @goldsheeptweets #maskon   #wereallinthistogether #krystenskitchen
1250230739683225602,https://twitter.com/WellThisThen/status/1250230739683225602,#WearAMask #Ontario #Toronto,WellThisThen,2020-04-15 01:13:31+00:00,,,#WearAMask #Ontario #Toronto,0,0,,pos,  #ontario #toronto
1250230509973778432,https://twitter.com/WellThisThen/status/1250230509973778432,Compare the #COVID19 infection rates of countries where its citizens #WearAMask compared to countries where its citizens do not. Wearing a mask in public *must* become our routine #COVID19Pandemic,WellThisThen,2020-04-15 01:12:36+00:00,,,#COVID19 #WearAMask #COVID19Pandemic,1,0,,pos,compare the #covid19 infection rates of countries where its citizens   compared to countries where its citizens do not. wearing a mask in public *must* become our routine #covid19pandemic
1250227487709319168,https://twitter.com/alexcazetmusic/status/1250227487709319168,On the bright side I get to low-key live out my childhood dreams of dressing like a ninja. Thanks for the mask koberart #2020 #quarrantine #wearamask #dontbeselfish #dontbedumb @Boulder Colorado https://www.instagram.com/p/B--3f0pF9Hi/?igshid=1781a7g6pwimk,alexcazetmusic,2020-04-15 01:00:35+00:00,,,#quarrantine #wearamask #dontbeselfish #dontbedumb,0,0,,pos,on the bright side i get to low-key live out my childhood dreams of dressing like a ninja. thanks for the mask koberart #2020 #quarrantine   #dontbeselfish #dontbedumb @boulder colorado https://www.instagram.com/p/b--3f0pf9hi/?igshid=1781a7g6pwimk
1250227352354856960,https://twitter.com/LilysShoes/status/1250227352354856960,"#stayhome But if you have to go out go out in style with @ModellaireB ""I Am Covered"" Couture Diva Reusable Face Mask #staysafe #stayhealthy #wearamask #covid19 #coronavirus",LilysShoes,2020-04-15 01:00:03+00:00,,@ModellaireB,#stayhome #stayhome #staysafe #stayhealthy #wearamask #covid19 #coronavirus,0,1,,pos,"#stayhome but if you have to go out go out in style with @modellaireb ""i am covered"" couture diva reusable face mask #staysafe #stayhealthy   #covid19 #coronavirus"
1250225519452278785,https://twitter.com/Osirustwits/status/1250225519452278785,Now #NewYork #NewJersey and #Massachusetts are 49% of the US cases and 15% of the world cases. Should have moved to #LockDown sooner Please #SocialDistancing #WearAMaskInPublic just really #WearAMask #WashYourHands,Osirustwits,2020-04-15 00:52:46+00:00,Osirustwits,,#NewYork #NewJersey #Massachusetts #LockDown #SocialDistancing #WearAMaskInPublic #WearAMask #WashYourHands #WashYourHands,0,1,,pos,now #newyork #newjersey and #massachusetts are 49% of the us cases and 15% of the world cases. should have moved to #lockdown sooner please #socialdistancing  inpublic just really   #washyourhands
1250224478069628928,https://twitter.com/albertguajardo/status/1250224478069628928,FUNNIES FOR UNFUNNY TIMES Source: Dana Summers #coronavirus #coronapocolypse #CoronaComics #groceryshopping #WearAMaskInPublic #WearAMask ,albertguajardo,2020-04-15 00:48:38+00:00,,,#coronavirus #coronapocolypse #CoronaComics #groceryshopping #WearAMaskInPublic #WearAMask,0,0,,pos,funnies for unfunny times source: dana summers #coronavirus #coronapocolypse #coronacomics #groceryshopping  inpublic   
1250222590804791296,https://twitter.com/SnapDatPhotos/status/1250222590804791296,#BeSafe #Covid19Jamaica #WearAMask • theofficial_duchess_nika romeichentertainment @iamjohnblaz3 @themohgovjm @christufton *OrderNow - Link in DM https://www.instagram.com/p/B--1RYslw8X/?igshid=dxhh12cn18cl,SnapDatPhotos,2020-04-15 00:41:08+00:00,,@iamjohnblaz3 @christufton,#BeSafe #Covid19Jamaica #WearAMask,0,0,,pos,#besafe #covid19jamaica   • theofficial_duchess_nika romeichentertainment @iamjohnblaz3 @themohgovjm @christufton *ordernow - link in dm https://www.instagram.com/p/b--1ryslw8x/?igshid=dxhh12cn18cl
1250222035713867777,https://twitter.com/bklyn1984/status/1250222035713867777,My masks just got here and I waited to go to Whole Foods. What an imbecile! #StayAtHome #WearAMask,bklyn1984,2020-04-15 00:38:55+00:00,taiskates,,#StayAtHome #StayAtHome #WearAMask,0,1,,pos,my masks just got here and i waited to go to whole foods. what an imbecile! #stayathome  
1250218923515097088,https://twitter.com/MsGraffsroom/status/1250218923515097088,To all my Canadian friends I made a mask for my dad a few days ago out of his old @ROOTS t-shirt from the 98’ Olympics. @NiaVardalos #WearAMask #staysafe,MsGraffsroom,2020-04-15 00:26:33+00:00,,@ROOTS @NiaVardalos,#WearAMask #staysafe,0,0,,pos,to all my canadian friends i made a mask for my dad a few days ago out of his old @roots t-shirt from the 98’ olympics. @niavardalos   #staysafe
1250218204602892288,https://twitter.com/Glitteredfears/status/1250218204602892288,Ya know if delivery instructions say leave at door you leave it at the door. Especially if you arent wearing gloves or a mask. You don’t hand it if off to an old man (aka my dad) who just happens to be outside. #wearamask #weargloves #followdirections,Glitteredfears,2020-04-15 00:23:42+00:00,,,#wearamask #weargloves #followdirections,0,0,,pos,ya know if delivery instructions say leave at door you leave it at the door. especially if you arent wearing gloves or a mask. you don’t hand it if off to an old man (aka my dad) who just happens to be outside.   #weargloves #followdirections
1250217304543113217,https://twitter.com/MagicMaineHerb/status/1250217304543113217,Hey #NewYorkers! Do you know the reason to #WearAMask is to protect others not yourself? DO IT! All these joggers &amp; bikers are potential virus spreaders panting all over everyone. If you can't jog with a mask DON'T JOG. #StopTheSpread #NYC #ItsNotAboutYouBoo #NewYorkCity,MagicMaineHerb,2020-04-15 00:20:07+00:00,,,#NewYorkers #WearAMask #StopTheSpread #NYC #ItsNotAboutYouBoo #NewYorkCity,3,1,,pos,hey #newyorkers! do you know the reason to   is to protect others not yourself? do it! all these joggers &amp; bikers are potential virus spreaders panting all over everyone. if you can't jog with a mask don't jog. #stopthespread #nyc #itsnotaboutyouboo #newyorkcity
1250217292584988672,https://twitter.com/theseanteam/status/1250217292584988672,ABOUT TIME! Mahalo @MayorKirkHNL #MasksNow #MaskUp #Masks #Mask #Masks4All #MasksForAll #MasksForThePeople #WearAMask #OneOahu #Hawaii #Honolulu #Oahu #HawaiiCovid19 #StayHome #StayAtHome #SocialDistancing,theseanteam,2020-04-15 00:20:05+00:00,,@MayorKirkHNL,#MasksNow #MaskUp #Masks #Mask #Masks4All #MasksForAll #MasksForThePeople #WearAMask #OneOahu #Hawaii #Honolulu #Oahu #HawaiiCovid19 #StayHome #StayHome #StayAtHome #StayAtHome #SocialDistancing,1,2,,pos,about time! mahalo @mayorkirkhnl #masksnow #maskup #masks #mask #masks4all #masksforall #masksforthepeople   #oneoahu #hawaii #honolulu #oahu #hawaiicovid19 #stayhome #stayathome #socialdistancing
